"archive_path","entry_path","depth","entry_kind","uncompressed_size_bytes","compressed_size_bytes","last_write_time"
"馬達研究\階段1.zip","階段1/","0","directory","0","0","2025-06-30T18:24:28.0000000+08:00"
"馬達研究\階段1.zip","階段1/csv.zip","0","nested_archive","1573706417","1574186100","2025-06-30T18:24:12.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip","csv/","1","directory","0","0","2025-06-30T18:23:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip","csv/T1/","1","directory","0","0","2025-06-30T18:23:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip","csv/T1/11000rpm.zip","1","nested_archive","527866773","526696092","2025-06-30T18:22:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/","2","directory","0","0","2025-02-18T12:20:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/1screws/","2","directory","0","0","2025-04-17T10:30:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/1screws/T1_Acceleration_X_data.csv","2","file","57151966","15177391","2025-04-23T10:48:36.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/1screws/T1_Acceleration_Y_data.csv","2","file","57858569","15228222","2025-04-23T10:49:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/1screws/T1_Acceleration_Z_data.csv","2","file","57203759","15250273","2025-04-23T10:50:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/1screws/T1_Current_data.csv","2","file","53129520","5787631","2025-04-23T10:50:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/1screws/T1_Delta_T_data.csv","2","file","102550782","1426352","2025-04-23T10:51:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/2screws/","2","directory","0","0","2025-04-17T10:28:32.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/2screws/T1_Acceleration_X_data.csv","2","file","56801552","15234864","2025-04-23T10:44:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/2screws/T1_Acceleration_Y_data.csv","2","file","57676358","15135312","2025-04-23T10:44:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/2screws/T1_Acceleration_Z_data.csv","2","file","56950124","15353976","2025-04-23T10:45:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/2screws/T1_Current_data.csv","2","file","52940189","5671942","2025-04-23T10:46:22.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/2screws/T1_Delta_T_data.csv","2","file","99418779","1372234","2025-04-23T10:47:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3screws/","2","directory","0","0","2025-04-17T10:26:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3screws/T1_Acceleration_X_data.csv","2","file","57218481","15411156","2025-04-23T10:39:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3screws/T1_Acceleration_Y_data.csv","2","file","57419728","15132377","2025-04-23T10:40:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3screws/T1_Acceleration_Z_data.csv","2","file","57112267","15473313","2025-04-23T10:40:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3screws/T1_Current_data.csv","2","file","53132619","5813127","2025-04-23T10:41:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3screws/T1_Delta_T_data.csv","2","file","100006002","1398428","2025-04-23T10:42:34.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3_14screws/","2","directory","0","0","2025-04-17T10:32:20.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3_14screws/T1_Acceleration_X_data.csv","2","file","56968358","15160451","2025-04-23T10:53:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3_14screws/T1_Acceleration_Y_data.csv","2","file","57796655","15168812","2025-04-23T10:53:56.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3_14screws/T1_Acceleration_Z_data.csv","2","file","57112726","15402558","2025-04-23T10:54:34.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3_14screws/T1_Current_data.csv","2","file","53123099","5782410","2025-04-23T10:55:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/3_14screws/T1_Delta_T_data.csv","2","file","100753329","1401157","2025-04-23T10:55:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4screws/","2","directory","0","0","2025-04-17T10:24:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4screws/T1_Acceleration_X_data.csv","2","file","57088687","15288504","2025-04-23T10:34:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4screws/T1_Acceleration_Y_data.csv","2","file","57365947","15283990","2025-04-23T10:35:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4screws/T1_Acceleration_Z_data.csv","2","file","57114773","15457795","2025-04-23T10:36:02.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4screws/T1_Current_data.csv","2","file","52953734","5695820","2025-04-23T10:36:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4screws/T1_Delta_T_data.csv","2","file","100544761","1400919","2025-04-23T10:37:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4_146screws/","2","directory","0","0","2025-04-17T10:34:00.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4_146screws/T1_Acceleration_X_data.csv","2","file","57060939","14818600","2025-04-23T10:56:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4_146screws/T1_Acceleration_Y_data.csv","2","file","58176784","14997001","2025-04-23T10:57:18.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4_146screws/T1_Acceleration_Z_data.csv","2","file","57329056","14944327","2025-04-23T10:57:40.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4_146screws/T1_Current_data.csv","2","file","53191154","5876892","2025-04-23T10:57:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/4_146screws/T1_Delta_T_data.csv","2","file","100432675","1400298","2025-04-23T10:58:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/5screws/","2","directory","0","0","2025-04-17T10:22:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/5screws/T1_Acceleration_X_data.csv","2","file","57334458","15366879","2025-04-23T10:29:18.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/5screws/T1_Acceleration_Y_data.csv","2","file","57434789","15146089","2025-04-23T10:30:12.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/5screws/T1_Acceleration_Z_data.csv","2","file","57146832","15471224","2025-04-23T10:31:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/5screws/T1_Current_data.csv","2","file","53170319","5803997","2025-04-23T10:32:00.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/5screws/T1_Delta_T_data.csv","2","file","102668671","1422618","2025-04-23T10:32:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/6screws/","2","directory","0","0","2025-04-17T10:19:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/6screws/T1_Acceleration_X_data.csv","2","file","57243416","15236318","2025-04-23T10:23:36.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/6screws/T1_Acceleration_Y_data.csv","2","file","58047462","15050326","2025-04-23T10:24:34.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/6screws/T1_Acceleration_Z_data.csv","2","file","57186224","15345188","2025-04-23T10:25:28.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/6screws/T1_Current_data.csv","2","file","53189375","5708996","2025-04-23T10:26:28.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/6screws/T1_Delta_T_data.csv","2","file","102022302","1408869","2025-04-23T10:27:30.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/7screws/","2","directory","0","0","2025-04-17T10:17:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/7screws/T1_Acceleration_X_data.csv","2","file","57485761","15082079","2025-04-23T10:17:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/7screws/T1_Acceleration_Y_data.csv","2","file","57914355","15112745","2025-04-23T10:18:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/7screws/T1_Acceleration_Z_data.csv","2","file","57429077","15169721","2025-04-23T10:19:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/7screws/T1_Current_data.csv","2","file","52983619","5673736","2025-04-23T10:20:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/7screws/T1_Delta_T_data.csv","2","file","100543370","1411181","2025-04-23T10:21:46.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/8screws/","2","directory","0","0","2025-04-17T10:16:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/8screws/T1_Acceleration_X_data.csv","2","file","57055374","14844314","2025-04-23T10:12:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/8screws/T1_Acceleration_Y_data.csv","2","file","57830524","15275708","2025-04-23T10:13:22.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/8screws/T1_Acceleration_Z_data.csv","2","file","57585614","15213566","2025-04-23T10:14:20.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/8screws/T1_Current_data.csv","2","file","52919848","5735681","2025-04-23T10:15:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/11000rpm.zip","11000rpm/8screws/T1_Delta_T_data.csv","2","file","105248865","1428070","2025-04-23T10:16:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip","csv/T1/6000rpm.zip","1","nested_archive","525294993","523828425","2025-06-30T18:19:04.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/","2","directory","0","0","2025-06-30T18:17:22.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/1screws/","2","directory","0","0","2025-04-17T10:26:32.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/1screws/T1_Acceleration_X_data.csv","2","file","59363953","14600447","2025-04-23T10:42:02.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/1screws/T1_Acceleration_Y_data.csv","2","file","58019598","14947335","2025-04-23T10:42:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/1screws/T1_Acceleration_Z_data.csv","2","file","57504687","15010387","2025-04-23T10:43:36.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/1screws/T1_Current_data.csv","2","file","53175624","6126289","2025-04-23T10:44:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/1screws/T1_Delta_T_data.csv","2","file","109346073","1548206","2025-04-23T10:45:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/2screws/","2","directory","0","0","2025-04-17T10:24:26.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/2screws/T1_Acceleration_X_data.csv","2","file","58648248","14897682","2025-04-23T10:37:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/2screws/T1_Acceleration_Y_data.csv","2","file","58021386","15270774","2025-04-23T10:37:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/2screws/T1_Acceleration_Z_data.csv","2","file","57467954","15154746","2025-04-23T10:38:44.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/2screws/T1_Current_data.csv","2","file","52906111","6044839","2025-04-23T10:39:34.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/2screws/T1_Delta_T_data.csv","2","file","109294820","1550762","2025-04-23T10:40:30.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3screws/","2","directory","0","0","2025-04-17T10:22:18.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3screws/T1_Acceleration_X_data.csv","2","file","58406996","15048418","2025-04-23T10:32:18.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3screws/T1_Acceleration_Y_data.csv","2","file","57754137","15148804","2025-04-23T10:33:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3screws/T1_Acceleration_Z_data.csv","2","file","57524457","15282924","2025-04-23T10:33:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3screws/T1_Current_data.csv","2","file","52935624","6023238","2025-04-23T10:34:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3screws/T1_Delta_T_data.csv","2","file","109303619","1548969","2025-04-23T10:35:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3_14screws/","2","directory","0","0","2025-04-17T10:28:40.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3_14screws/T1_Acceleration_X_data.csv","2","file","59011328","14874566","2025-04-23T10:46:40.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3_14screws/T1_Acceleration_Y_data.csv","2","file","57521878","14952115","2025-04-23T10:47:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3_14screws/T1_Acceleration_Z_data.csv","2","file","57014778","15169051","2025-04-23T10:48:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3_14screws/T1_Current_data.csv","2","file","53023868","6104637","2025-04-23T10:48:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/3_14screws/T1_Delta_T_data.csv","2","file","109310253","1540521","2025-04-23T10:49:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4screws/","2","directory","0","0","2025-04-17T10:20:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4screws/T1_Acceleration_X_data.csv","2","file","58518707","15011256","2025-04-23T10:26:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4screws/T1_Acceleration_Y_data.csv","2","file","57778351","15093445","2025-04-23T10:27:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4screws/T1_Acceleration_Z_data.csv","2","file","57584976","15309323","2025-04-23T10:28:44.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4screws/T1_Current_data.csv","2","file","53034936","6046839","2025-04-23T10:29:40.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4screws/T1_Delta_T_data.csv","2","file","109337620","1546399","2025-04-23T10:30:44.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4_146screws/","2","directory","0","0","2025-04-17T10:30:46.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4_146screws/T1_Acceleration_X_data.csv","2","file","60470824","14396947","2025-04-23T10:51:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4_146screws/T1_Acceleration_Y_data.csv","2","file","58768636","14856661","2025-04-23T10:51:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4_146screws/T1_Acceleration_Z_data.csv","2","file","57583116","14960119","2025-04-23T10:52:30.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4_146screws/T1_Current_data.csv","2","file","53011124","6069785","2025-04-23T10:53:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/4_146screws/T1_Delta_T_data.csv","2","file","109547447","1518084","2025-04-23T10:54:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/5screws/","2","directory","0","0","2025-04-17T10:18:02.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/5screws/T1_Acceleration_X_data.csv","2","file","58644220","14868156","2025-04-23T10:21:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/5screws/T1_Acceleration_Y_data.csv","2","file","57794817","15070710","2025-04-23T10:22:12.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/5screws/T1_Acceleration_Z_data.csv","2","file","57716466","15227051","2025-04-23T10:23:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/5screws/T1_Current_data.csv","2","file","52894405","6042562","2025-04-23T10:24:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/5screws/T1_Delta_T_data.csv","2","file","108714980","1518785","2025-04-23T10:25:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/6screws/","2","directory","0","0","2025-04-17T10:16:04.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/6screws/T1_Acceleration_X_data.csv","2","file","59168603","14869438","2025-04-23T10:15:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/6screws/T1_Acceleration_Y_data.csv","2","file","57975890","15053451","2025-04-23T10:16:46.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/6screws/T1_Acceleration_Z_data.csv","2","file","57750019","15087871","2025-04-23T10:17:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/6screws/T1_Current_data.csv","2","file","53176223","6080283","2025-04-23T10:18:32.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/6screws/T1_Delta_T_data.csv","2","file","108747904","1535772","2025-04-23T10:19:34.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/7screws/","2","directory","0","0","2025-04-17T10:14:16.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/7screws/T1_Acceleration_X_data.csv","2","file","59613395","14721530","2025-04-23T10:10:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/7screws/T1_Acceleration_Y_data.csv","2","file","58216584","15000968","2025-04-23T10:11:04.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/7screws/T1_Acceleration_Z_data.csv","2","file","57786821","15127546","2025-04-23T10:11:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/7screws/T1_Current_data.csv","2","file","53009646","6066257","2025-04-23T10:12:58.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/7screws/T1_Delta_T_data.csv","2","file","109323282","1528937","2025-04-23T10:14:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/","2","directory","0","0","2025-04-17T10:12:30.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Acceleration_X_data.csv","2","file","60309668","14429634","2025-04-23T10:08:00.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Acceleration_Y_data.csv","2","file","58782847","14899015","2025-04-23T10:08:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Acceleration_Z_data.csv","2","file","58054256","14991521","2025-04-23T10:08:30.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Current_data.csv","2","file","53026175","6000634","2025-04-23T10:08:50.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/6000rpm.zip","6000rpm/8screws/T1_Delta_T_data.csv","2","file","109759093","1508090","2025-04-23T10:09:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip","csv/T1/8000rpm.zip","1","nested_archive","524546316","523181038","2025-06-30T18:22:14.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/","2","directory","0","0","2025-02-18T12:49:10.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/","2","directory","0","0","2025-04-17T10:29:48.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Acceleration_X_data.csv","2","file","58066675","15066283","2025-04-23T11:24:22.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Acceleration_Y_data.csv","2","file","57331349","15522028","2025-04-23T11:24:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Acceleration_Z_data.csv","2","file","57113434","15545095","2025-04-23T11:24:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Current_data.csv","2","file","53236472","6015205","2025-04-23T11:25:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/1screws/T1_Delta_T_data.csv","2","file","108251820","1524717","2025-04-23T11:25:22.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/","2","directory","0","0","2025-04-17T10:27:42.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Acceleration_X_data.csv","2","file","57970147","14833533","2025-04-23T11:22:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Acceleration_Y_data.csv","2","file","57729012","15095899","2025-04-23T11:23:08.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Acceleration_Z_data.csv","2","file","57283155","15061965","2025-04-23T11:23:22.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Current_data.csv","2","file","53223352","6013947","2025-04-23T11:23:36.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/2screws/T1_Delta_T_data.csv","2","file","109292038","1547896","2025-04-23T11:23:54.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/","2","directory","0","0","2025-04-17T10:25:36.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Acceleration_X_data.csv","2","file","58084944","14839845","2025-04-23T11:21:24.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Acceleration_Y_data.csv","2","file","57476586","15124625","2025-04-23T11:21:38.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Acceleration_Z_data.csv","2","file","57392232","15191818","2025-04-23T11:21:52.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Current_data.csv","2","file","53220710","6009299","2025-04-23T11:22:06.0000000+08:00"
"馬達研究\階段1.zip::階段1/csv.zip::csv/T1/8000rpm.zip","8000rpm/3screws/T1_Delta_T_data.csv","2","file","102023301","1414482","2025-04-23T11:22:22.0000000+08:00"
