epoch,t,truth,score,verdict,predicted,ewma,cusum,quarantine,n_known,source_mode
4,9105,4screws,0.8558,known,4screws,0.0048,0.0,0,5,manual
4,9106,4screws,0.7779,known,4screws,0.0045,0.0,0,5,manual
4,9107,4screws,0.6477,known,4screws,0.0041,0.0,0,5,manual
4,9108,4screws,0.74,known,4screws,0.0038,0.0,0,5,manual
4,9109,4screws,1.012,unknown,,0.0835,0.01,0,5,manual
4,9110,4screws,0.8536,known,4screws,0.0768,0.0,0,5,manual
4,9111,4screws,0.8438,known,4screws,0.0706,0.0,0,5,manual
4,9112,4screws,0.8158,known,4screws,0.065,0.0,0,5,manual
4,9113,4screws,0.8706,known,4screws,0.0598,0.0,0,5,manual
4,9114,4screws,0.7778,known,4screws,0.055,0.0,0,5,manual
4,9115,4screws,0.8472,known,4screws,0.0506,0.0,0,5,manual
4,9116,4screws,0.8071,known,4screws,0.0466,0.0,0,5,manual
4,9117,4screws,0.9497,known,4screws,0.0428,0.0,0,5,manual
4,9118,4screws,0.6773,known,4screws,0.0394,0.0,0,5,manual
4,9119,4screws,0.6619,known,4screws,0.0363,0.0,0,5,manual
4,9120,4screws,0.7388,known,4screws,0.0334,0.0,0,5,manual
4,9121,4screws,0.9187,known,4screws,0.0307,0.0,0,5,manual
4,9122,4screws,0.9962,known,4screws,0.0282,0.0,0,5,manual
4,9123,4screws,0.8127,known,4screws,0.026,0.0,0,5,manual
4,9124,4screws,0.9276,known,4screws,0.0239,0.0,0,5,manual
4,9125,4screws,0.6998,known,4screws,0.022,0.0,0,5,manual
4,9126,4screws,0.8706,known,4screws,0.0202,0.0,0,5,manual
4,9127,4screws,0.8438,known,4screws,0.0186,0.0,0,5,manual
4,9128,4screws,0.74,known,4screws,0.0171,0.0,0,5,manual
4,9129,4screws,0.7504,known,4screws,0.0157,0.0,0,5,manual
4,9130,4screws,1.0013,unknown,,0.0945,0.0,0,5,manual
4,9131,4screws,0.7025,known,4screws,0.0869,0.0,0,5,manual
4,9132,4screws,0.8109,known,4screws,0.08,0.0,0,5,manual
4,9133,4screws,0.6727,known,4screws,0.0736,0.0,0,5,manual
4,9134,4screws,0.7376,known,4screws,0.0677,0.0,0,5,manual
4,9135,4screws,0.7503,known,4screws,0.0623,0.0,0,5,manual
4,9136,4screws,0.7778,known,4screws,0.0573,0.0,0,5,manual
4,9137,4screws,0.8071,known,4screws,0.0527,0.0,0,5,manual
4,9138,4screws,0.6561,known,4screws,0.0485,0.0,0,5,manual
4,9139,4screws,0.7623,known,4screws,0.0446,0.0,0,5,manual
4,9140,4screws,0.8556,known,4screws,0.041,0.0,0,5,manual
4,9141,4screws,0.7065,known,4screws,0.0378,0.0,0,5,manual
4,9142,4screws,0.7239,known,4screws,0.0347,0.0,0,5,manual
4,9143,4screws,0.7633,known,4screws,0.032,0.0,0,5,manual
4,9144,4screws,0.8978,known,4screws,0.0294,0.0,0,5,manual
4,9145,4screws,0.7499,known,4screws,0.0271,0.0,0,5,manual
4,9146,4screws,0.7807,known,4screws,0.0249,0.0,0,5,manual
4,9147,4screws,0.8158,known,4screws,0.0229,0.0,0,5,manual
4,9148,4screws,0.8148,known,4screws,0.0211,0.0,0,5,manual
4,9149,4screws,0.566,known,4screws,0.0194,0.0,0,5,manual
4,9150,4screws,0.8558,known,4screws,0.0178,0.0,0,5,manual
4,9151,4screws,0.5882,known,4screws,0.0164,0.0,0,5,manual
4,9152,4screws,1.012,unknown,,0.0951,0.01,0,5,manual
4,9153,4screws,0.9425,known,4screws,0.0875,0.0,0,5,manual
4,9154,4screws,0.9,known,4screws,0.0805,0.0,0,5,manual
4,9155,4screws,0.867,known,4screws,0.074,0.0,0,5,manual
4,9156,4screws,0.7779,known,4screws,0.0681,0.0,0,5,manual
4,9157,4screws,0.8525,known,4screws,0.0627,0.0,0,5,manual
4,9158,4screws,0.8298,known,4screws,0.0577,0.0,0,5,manual
4,9159,4screws,0.9151,known,4screws,0.053,0.0,0,5,manual
4,9160,4screws,0.7111,known,4screws,0.0488,0.0,0,5,manual
4,9161,4screws,0.957,known,4screws,0.0449,0.0,0,5,manual
4,9162,4screws,0.7039,known,4screws,0.0413,0.0,0,5,manual
4,9163,4screws,0.963,known,4screws,0.038,0.0,0,5,manual
4,9164,4screws,0.925,known,4screws,0.035,0.0,0,5,manual
4,9165,4screws,0.8472,known,4screws,0.0322,0.0,0,5,manual
4,9166,4screws,0.9825,known,4screws,0.0296,0.0,0,5,manual
4,9167,4screws,0.8084,known,4screws,0.0272,0.0,0,5,manual
4,9168,4screws,0.818,known,4screws,0.025,0.0,0,5,manual
4,9169,4screws,0.8536,known,4screws,0.023,0.0,0,5,manual
4,9170,4screws,0.6477,known,4screws,0.0212,0.0,0,5,manual
4,9171,4screws,0.6959,known,4screws,0.0195,0.0,0,5,manual
4,9172,4screws,0.7495,known,4screws,0.0179,0.0,0,5,manual
4,9173,4screws,0.8432,known,4screws,0.0165,0.0,0,5,manual
4,9174,4screws,0.8553,known,4screws,0.0152,0.0,0,5,manual
4,9175,4screws,0.7503,known,4screws,0.014,0.0,0,5,manual
4,9176,4screws,0.963,known,4screws,0.0129,0.0,0,5,manual
4,9177,4screws,0.9962,known,4screws,0.0118,0.0,0,5,manual
4,9178,4screws,0.8298,known,4screws,0.0109,0.0,0,5,manual
4,9179,4screws,0.7065,known,4screws,0.01,0.0,0,5,manual
4,9180,4screws,0.7778,known,4screws,0.0092,0.0,0,5,manual
4,9181,4screws,0.7779,known,4screws,0.0085,0.0,0,5,manual
4,9182,4screws,0.6773,known,4screws,0.0078,0.0,0,5,manual
4,9183,4screws,0.8071,known,4screws,0.0072,0.0,0,5,manual
4,9184,4screws,0.9425,known,4screws,0.0066,0.0,0,5,manual
4,9185,4screws,0.8706,known,4screws,0.0061,0.0,0,5,manual
4,9186,4screws,0.8127,known,4screws,0.0056,0.0,0,5,manual
4,9187,4screws,0.7499,known,4screws,0.0051,0.0,0,5,manual
4,9188,4screws,0.8109,known,4screws,0.0047,0.0,0,5,manual
4,9189,4screws,0.6561,known,4screws,0.0043,0.0,0,5,manual
4,9190,4screws,0.8432,known,4screws,0.004,0.0,0,5,manual
4,9191,4screws,0.8553,known,4screws,0.0037,0.0,0,5,manual
4,9192,4screws,0.5882,known,4screws,0.0034,0.0,0,5,manual
4,9193,4screws,0.8438,known,4screws,0.0031,0.0,0,5,manual
4,9194,4screws,0.9497,known,4screws,0.0029,0.0,0,5,manual
4,9195,4screws,0.818,known,4screws,0.0026,0.0,0,5,manual
4,9196,4screws,0.8158,known,4screws,0.0024,0.0,0,5,manual
4,9197,4screws,0.74,known,4screws,0.0022,0.0,0,5,manual
4,9198,4screws,0.7807,known,4screws,0.0021,0.0,0,5,manual
4,9199,4screws,0.6959,known,4screws,0.0019,0.0,0,5,manual
4,9200,4screws,0.8558,known,4screws,0.0017,0.0,0,5,manual
4,9201,4screws,0.6619,known,4screws,0.0016,0.0,0,5,manual
4,9202,4screws,0.566,known,4screws,0.0015,0.0,0,5,manual
4,9203,4screws,0.9,known,4screws,0.0014,0.0,0,5,manual
4,9204,4screws,0.9151,known,4screws,0.0012,0.0,0,5,manual
4,9205,4screws,0.8978,known,4screws,0.0011,0.0,0,5,manual
4,9206,4screws,0.8556,known,4screws,0.0011,0.0,0,5,manual
4,9207,4screws,0.8525,known,4screws,0.001,0.0,0,5,manual
4,9208,4screws,0.867,known,4screws,0.0009,0.0,0,5,manual
4,9209,4screws,0.8148,known,4screws,0.0008,0.0,0,5,manual
4,9210,4screws,0.925,known,4screws,0.0008,0.0,0,5,manual
4,9211,4screws,0.7111,known,4screws,0.0007,0.0,0,5,manual
4,9212,4screws,0.7376,known,4screws,0.0006,0.0,0,5,manual
4,9213,4screws,0.7025,known,4screws,0.0006,0.0,0,5,manual
4,9214,4screws,1.012,unknown,,0.0805,0.01,0,5,manual
4,9215,4screws,0.6727,known,4screws,0.0741,0.0,0,5,manual
4,9216,4screws,0.6998,known,4screws,0.0682,0.0,0,5,manual
4,9217,4screws,0.8472,known,4screws,0.0627,0.0,0,5,manual
4,9218,4screws,0.6477,known,4screws,0.0577,0.0,0,5,manual
4,9219,4screws,0.7039,known,4screws,0.0531,0.0,0,5,manual
4,9220,4screws,0.8536,known,4screws,0.0488,0.0,0,5,manual
4,9221,4screws,0.7504,known,4screws,0.0449,0.0,0,5,manual
4,9222,4screws,0.7388,known,4screws,0.0413,0.0,0,5,manual
4,9223,4screws,0.7239,known,4screws,0.038,0.0,0,5,manual
4,9224,4screws,0.9825,known,4screws,0.035,0.0,0,5,manual
4,9225,4screws,0.8084,known,4screws,0.0322,0.0,0,5,manual
4,9226,4screws,0.7623,known,4screws,0.0296,0.0,0,5,manual
4,9227,4screws,0.957,known,4screws,0.0272,0.0,0,5,manual
4,9228,4screws,1.0013,unknown,,0.1051,0.0,0,5,manual
4,9229,4screws,0.7495,known,4screws,0.0967,0.0,0,5,manual
4,9230,4screws,0.9276,known,4screws,0.0889,0.0,0,5,manual
4,9231,4screws,0.7633,known,4screws,0.0818,0.0,0,5,manual
4,9232,4screws,0.9187,known,4screws,0.0753,0.0,0,5,manual
4,9233,4screws,0.6477,known,4screws,0.0692,0.0,0,5,manual
4,9234,4screws,0.6561,known,4screws,0.0637,0.0,0,5,manual
4,9235,4screws,0.8558,known,4screws,0.0586,0.0,0,5,manual
4,9236,4screws,0.7807,known,4screws,0.0539,0.0,0,5,manual
4,9237,4screws,0.8158,known,4screws,0.0496,0.0,0,5,manual
4,9238,4screws,0.8298,known,4screws,0.0456,0.0,0,5,manual
4,9239,4screws,0.8432,known,4screws,0.042,0.0,0,5,manual
4,9240,4screws,0.8536,known,4screws,0.0386,0.0,0,5,manual
4,9241,4screws,0.566,known,4screws,0.0355,0.0,0,5,manual
4,9242,4screws,0.8127,known,4screws,0.0327,0.0,0,5,manual
4,9243,4screws,0.7623,known,4screws,0.0301,0.0,0,5,manual
4,9244,4screws,0.7025,known,4screws,0.0277,0.0,0,5,manual
4,9245,4screws,0.6773,known,4screws,0.0255,0.0,0,5,manual
4,9246,4screws,0.8556,known,4screws,0.0234,0.0,0,5,manual
4,9247,4screws,1.0013,unknown,,0.1015,0.0,0,5,manual
4,9248,4screws,0.9825,known,4screws,0.0934,0.0,0,5,manual
4,9249,4screws,0.867,known,4screws,0.086,0.0,0,5,manual
4,9250,4screws,0.818,known,4screws,0.0791,0.0,0,5,manual
4,9251,4screws,0.7633,known,4screws,0.0727,0.0,0,5,manual
4,9252,4screws,0.7499,known,4screws,0.0669,0.0,0,5,manual
4,9253,4screws,0.8438,known,4screws,0.0616,0.0,0,5,manual
4,9254,4screws,0.963,known,4screws,0.0566,0.0,0,5,manual
4,9255,4screws,0.7039,known,4screws,0.0521,0.0,0,5,manual
4,9256,4screws,0.7111,known,4screws,0.0479,0.0,0,5,manual
4,9257,4screws,0.5882,known,4screws,0.0441,0.0,0,5,manual
4,9258,4screws,0.9187,known,4screws,0.0406,0.0,0,5,manual
4,9259,4screws,0.6727,known,4screws,0.0373,0.0,0,5,manual
4,9260,4screws,0.7376,known,4screws,0.0343,0.0,0,5,manual
4,9261,4screws,0.8525,known,4screws,0.0316,0.0,0,5,manual
4,9262,4screws,0.9962,known,4screws,0.0291,0.0,0,5,manual
4,9263,4screws,0.8109,known,4screws,0.0267,0.0,0,5,manual
4,9264,4screws,0.8148,known,4screws,0.0246,0.0,0,5,manual
4,9265,4screws,0.8553,known,4screws,0.0226,0.0,0,5,manual
4,9266,4screws,0.7388,known,4screws,0.0208,0.0,0,5,manual
4,9267,4screws,0.9151,known,4screws,0.0192,0.0,0,5,manual
4,9268,4screws,0.8978,known,4screws,0.0176,0.0,0,5,manual
4,9269,4screws,0.7495,known,4screws,0.0162,0.0,0,5,manual
4,9270,4screws,0.957,known,4screws,0.0149,0.0,0,5,manual
4,9271,4screws,0.7065,known,4screws,0.0137,0.0,0,5,manual
4,9272,4screws,0.74,known,4screws,0.0126,0.0,0,5,manual
4,9273,4screws,0.7239,known,4screws,0.0116,0.0,0,5,manual
4,9274,4screws,0.925,known,4screws,0.0107,0.0,0,5,manual
4,9275,4screws,0.8706,known,4screws,0.0098,0.0,0,5,manual
4,9276,4screws,0.8472,known,4screws,0.009,0.0,0,5,manual
4,9277,4screws,0.8084,known,4screws,0.0083,0.0,0,5,manual
4,9278,4screws,0.7779,known,4screws,0.0077,0.0,0,5,manual
4,9279,4screws,0.9497,known,4screws,0.007,0.0,0,5,manual
4,9280,4screws,0.9276,known,4screws,0.0065,0.0,0,5,manual
4,9281,4screws,0.6619,known,4screws,0.006,0.0,0,5,manual
4,9282,4screws,0.6959,known,4screws,0.0055,0.0,0,5,manual
4,9283,4screws,0.7778,known,4screws,0.005,0.0,0,5,manual
4,9284,4screws,0.7503,known,4screws,0.0046,0.0,0,5,manual
4,9285,4screws,0.9425,known,4screws,0.0043,0.0,0,5,manual
4,9286,4screws,0.6998,known,4screws,0.0039,0.0,0,5,manual
4,9287,4screws,1.012,unknown,,0.0836,0.01,0,5,manual
4,9288,4screws,0.7504,known,4screws,0.0769,0.0,0,5,manual
4,9289,4screws,0.8071,known,4screws,0.0708,0.0,0,5,manual
4,9290,4screws,0.9,known,4screws,0.0651,0.0,0,5,manual
4,9291,4screws,0.7111,known,4screws,0.0599,0.0,0,5,manual
4,9292,4screws,0.7499,known,4screws,0.0551,0.0,0,5,manual
4,9293,4screws,0.566,known,4screws,0.0507,0.0,0,5,manual
4,9294,4screws,0.5882,known,4screws,0.0466,0.0,0,5,manual
4,9295,4screws,0.7623,known,4screws,0.0429,0.0,0,5,manual
4,9296,4screws,0.8127,known,4screws,0.0395,0.0,0,5,manual
4,9297,4screws,0.818,known,4screws,0.0363,0.0,0,5,manual
4,9298,4screws,0.7779,known,4screws,0.0334,0.0,0,5,manual
4,9299,4screws,0.8472,known,4screws,0.0307,0.0,0,5,manual
4,9300,4screws,0.7778,known,4screws,0.0283,0.0,0,5,manual
4,9301,4screws,0.8438,known,4screws,0.026,0.0,0,5,manual
4,9302,4screws,1.012,unknown,,0.1039,0.01,0,5,manual
4,9303,4screws,0.9187,known,4screws,0.0956,0.0,0,5,manual
4,9304,4screws,0.6477,known,4screws,0.088,0.0,0,5,manual
4,9305,4screws,0.8158,known,4screws,0.0809,0.0,0,5,manual
4,9306,4screws,0.8553,known,4screws,0.0745,0.0,0,5,manual
4,9307,4screws,0.9962,known,4screws,0.0685,0.0,0,5,manual
4,9308,4screws,0.9425,known,4screws,0.063,0.0,0,5,manual
4,9309,4screws,0.7065,known,4screws,0.058,0.0,0,5,manual
4,9310,4screws,0.6998,known,4screws,0.0533,0.0,0,5,manual
4,9311,4screws,0.8432,known,4screws,0.0491,0.0,0,5,manual
4,9312,4screws,0.8109,known,4screws,0.0451,0.0,0,5,manual
4,9313,4screws,0.8525,known,4screws,0.0415,0.0,0,5,manual
4,9314,4screws,0.957,known,4screws,0.0382,0.0,0,5,manual
4,9315,4screws,0.9497,known,4screws,0.0352,0.0,0,5,manual
4,9316,4screws,0.6619,known,4screws,0.0323,0.0,0,5,manual
4,9317,4screws,0.9,known,4screws,0.0298,0.0,0,5,manual
4,9318,4screws,0.925,known,4screws,0.0274,0.0,0,5,manual
4,9319,4screws,0.8558,known,4screws,0.0252,0.0,0,5,manual
4,9320,4screws,0.7807,known,4screws,0.0232,0.0,0,5,manual
4,9321,4screws,0.8556,known,4screws,0.0213,0.0,0,5,manual
4,9322,4screws,0.8978,known,4screws,0.0196,0.0,0,5,manual
4,9323,4screws,0.8148,known,4screws,0.018,0.0,0,5,manual
4,9324,4screws,0.9276,known,4screws,0.0166,0.0,0,5,manual
4,9325,4screws,0.6727,known,4screws,0.0153,0.0,0,5,manual
4,9326,4screws,0.9825,known,4screws,0.0141,0.0,0,5,manual
4,9327,4screws,0.8084,known,4screws,0.0129,0.0,0,5,manual
4,9328,4screws,0.963,known,4screws,0.0119,0.0,0,5,manual
4,9329,4screws,0.7503,known,4screws,0.0109,0.0,0,5,manual
4,9330,4screws,0.9151,known,4screws,0.0101,0.0,0,5,manual
4,9331,4screws,0.7025,known,4screws,0.0093,0.0,0,5,manual
4,9332,4screws,0.7039,known,4screws,0.0085,0.0,0,5,manual
4,9333,4screws,0.7495,known,4screws,0.0078,0.0,0,5,manual
4,9334,4screws,0.6773,known,4screws,0.0072,0.0,0,5,manual
4,9335,4screws,0.6959,known,4screws,0.0066,0.0,0,5,manual
4,9336,4screws,0.7633,known,4screws,0.0061,0.0,0,5,manual
4,9337,4screws,1.0013,unknown,,0.0856,0.0,0,5,manual
4,9338,4screws,0.6561,known,4screws,0.0788,0.0,0,5,manual
4,9339,4screws,0.7504,known,4screws,0.0725,0.0,0,5,manual
4,9340,4screws,0.8071,known,4screws,0.0667,0.0,0,5,manual
4,9341,4screws,0.8536,known,4screws,0.0613,0.0,0,5,manual
4,9342,4screws,0.7239,known,4screws,0.0564,0.0,0,5,manual
4,9343,4screws,0.7376,known,4screws,0.0519,0.0,0,5,manual
4,9344,4screws,0.8706,known,4screws,0.0478,0.0,0,5,manual
4,9345,4screws,0.867,known,4screws,0.0439,0.0,0,5,manual
4,9346,4screws,0.74,known,4screws,0.0404,0.0,0,5,manual
4,9347,4screws,0.8298,known,4screws,0.0372,0.0,0,5,manual
4,9348,4screws,0.7388,known,4screws,0.0342,0.0,0,5,manual
4,9349,4screws,0.8472,known,4screws,0.0315,0.0,0,5,manual
4,9350,4screws,0.9,known,4screws,0.029,0.0,0,5,manual
4,9351,4screws,1.012,unknown,,0.1066,0.01,0,5,manual
4,9352,4screws,0.7065,known,4screws,0.0981,0.0,0,5,manual
4,9353,4screws,0.9151,known,4screws,0.0903,0.0,0,5,manual
4,9354,4screws,0.7499,known,4screws,0.083,0.0,0,5,manual
4,9355,4screws,0.7495,known,4screws,0.0764,0.0,0,5,manual
4,9356,4screws,0.9497,known,4screws,0.0703,0.0,0,5,manual
4,9357,4screws,0.867,known,4screws,0.0647,0.0,0,5,manual
4,9358,4screws,0.74,known,4screws,0.0595,0.0,0,5,manual
4,9359,4screws,0.7376,known,4screws,0.0547,0.0,0,5,manual
4,9360,4screws,0.8127,known,4screws,0.0504,0.0,0,5,manual
4,9361,4screws,0.818,known,4screws,0.0463,0.0,0,5,manual
4,9362,4screws,0.7111,known,4screws,0.0426,0.0,0,5,manual
4,9363,4screws,0.8148,known,4screws,0.0392,0.0,0,5,manual
4,9364,4screws,0.6619,known,4screws,0.0361,0.0,0,5,manual
4,9365,4screws,0.8558,known,4screws,0.0332,0.0,0,5,manual
4,9366,4screws,0.9962,known,4screws,0.0305,0.0,0,5,manual
4,9367,4screws,0.8071,known,4screws,0.0281,0.0,0,5,manual
4,9368,4screws,0.8536,known,4screws,0.0258,0.0,0,5,manual
4,9369,4screws,0.6477,known,4screws,0.0238,0.0,0,5,manual
4,9370,4screws,0.8109,known,4screws,0.0219,0.0,0,5,manual
4,9371,4screws,0.7504,known,4screws,0.0201,0.0,0,5,manual
4,9372,4screws,0.7239,known,4screws,0.0185,0.0,0,5,manual
4,9373,4screws,0.9425,known,4screws,0.017,0.0,0,5,manual
4,9374,4screws,0.7779,known,4screws,0.0157,0.0,0,5,manual
4,9375,4screws,0.566,known,4screws,0.0144,0.0,0,5,manual
4,9376,4screws,0.7039,known,4screws,0.0133,0.0,0,5,manual
4,9377,4screws,0.6998,known,4screws,0.0122,0.0,0,5,manual
4,9378,4screws,0.6561,known,4screws,0.0112,0.0,0,5,manual
4,9379,4screws,0.9825,known,4screws,0.0103,0.0,0,5,manual
4,9380,4screws,0.8553,known,4screws,0.0095,0.0,0,5,manual
4,9381,4screws,0.6727,known,4screws,0.0087,0.0,0,5,manual
4,9382,4screws,0.925,known,4screws,0.008,0.0,0,5,manual
4,9383,4screws,1.0013,unknown,,0.0874,0.0,0,5,manual
4,9384,4screws,0.8706,known,4screws,0.0804,0.0,0,5,manual
4,9385,4screws,0.7633,known,4screws,0.074,0.0,0,5,manual
4,9386,4screws,0.5882,known,4screws,0.0681,0.0,0,5,manual
4,9387,4screws,0.8556,known,4screws,0.0626,0.0,0,5,manual
4,9388,4screws,0.963,known,4screws,0.0576,0.0,0,5,manual
4,9389,4screws,0.6773,known,4screws,0.053,0.0,0,5,manual
4,9390,4screws,0.7025,known,4screws,0.0488,0.0,0,5,manual
4,9391,4screws,0.8978,known,4screws,0.0449,0.0,0,5,manual
4,9392,4screws,0.6959,known,4screws,0.0413,0.0,0,5,manual
4,9393,4screws,0.8525,known,4screws,0.038,0.0,0,5,manual
4,9394,4screws,0.7388,known,4screws,0.0349,0.0,0,5,manual
4,9395,4screws,0.9276,known,4screws,0.0321,0.0,0,5,manual
4,9396,4screws,0.7503,known,4screws,0.0296,0.0,0,5,manual
4,9397,4screws,0.8158,known,4screws,0.0272,0.0,0,5,manual
4,9398,4screws,0.7778,known,4screws,0.025,0.0,0,5,manual
4,9399,4screws,0.8432,known,4screws,0.023,0.0,0,5,manual
4,9400,4screws,0.9187,known,4screws,0.0212,0.0,0,5,manual
4,9401,4screws,0.8084,known,4screws,0.0195,0.0,0,5,manual
4,9402,4screws,0.7623,known,4screws,0.0179,0.0,0,5,manual
4,9403,4screws,0.8438,known,4screws,0.0165,0.0,0,5,manual
4,9404,4screws,0.7807,known,4screws,0.0152,0.0,0,5,manual
4,9405,4screws,0.957,known,4screws,0.014,0.0,0,5,manual
4,9406,4screws,0.8298,known,4screws,0.0128,0.0,0,5,manual
4,9407,4screws,0.818,known,4screws,0.0118,0.0,0,5,manual
4,9408,4screws,0.9151,known,4screws,0.0109,0.0,0,5,manual
4,9409,4screws,0.9497,known,4screws,0.01,0.0,0,5,manual
4,9410,4screws,0.9825,known,4screws,0.0092,0.0,0,5,manual
4,9411,4screws,0.7376,known,4screws,0.0085,0.0,0,5,manual
4,9412,4screws,0.8558,known,4screws,0.0078,0.0,0,5,manual
4,9413,4screws,0.8556,known,4screws,0.0072,0.0,0,5,manual
4,9414,4screws,0.8472,known,4screws,0.0066,0.0,0,5,manual
4,9415,4screws,0.8084,known,4screws,0.0061,0.0,0,5,manual
4,9416,4screws,1.012,unknown,,0.0856,0.01,0,5,manual
4,9417,4screws,0.8298,known,4screws,0.0787,0.0,0,5,manual
4,9418,4screws,0.7025,known,4screws,0.0724,0.0,0,5,manual
4,9419,4screws,0.867,known,4screws,0.0666,0.0,0,5,manual
4,9420,4screws,0.963,known,4screws,0.0613,0.0,0,5,manual
4,9421,4screws,0.7504,known,4screws,0.0564,0.0,0,5,manual
4,9422,4screws,0.8978,known,4screws,0.0519,0.0,0,5,manual
4,9423,4screws,0.7633,known,4screws,0.0477,0.0,0,5,manual
4,9424,4screws,0.6998,known,4screws,0.0439,0.0,0,5,manual
4,9425,4screws,0.8438,known,4screws,0.0404,0.0,0,5,manual
4,9426,4screws,0.8525,known,4screws,0.0372,0.0,0,5,manual
4,9427,4screws,0.8109,known,4screws,0.0342,0.0,0,5,manual
4,9428,4screws,0.7388,known,4screws,0.0315,0.0,0,5,manual
4,9429,4screws,0.9425,known,4screws,0.0289,0.0,0,5,manual
4,9430,4screws,0.7779,known,4screws,0.0266,0.0,0,5,manual
4,9431,4screws,0.6959,known,4screws,0.0245,0.0,0,5,manual
4,9432,4screws,0.7807,known,4screws,0.0225,0.0,0,5,manual
4,9433,4screws,0.7503,known,4screws,0.0207,0.0,0,5,manual
4,9434,4screws,0.8148,known,4screws,0.0191,0.0,0,5,manual
4,9435,4screws,0.7065,known,4screws,0.0176,0.0,0,5,manual
4,9436,4screws,0.925,known,4screws,0.0161,0.0,0,5,manual
4,9437,4screws,0.8432,known,4screws,0.0149,0.0,0,5,manual
4,9438,4screws,0.74,known,4screws,0.0137,0.0,0,5,manual
4,9439,4screws,0.7778,known,4screws,0.0126,0.0,0,5,manual
4,9440,4screws,0.8071,known,4screws,0.0116,0.0,0,5,manual
4,9441,4screws,0.6773,known,4screws,0.0106,0.0,0,5,manual
4,9442,4screws,0.566,known,4screws,0.0098,0.0,0,5,manual
4,9443,4screws,0.8553,known,4screws,0.009,0.0,0,5,manual
4,9444,4screws,0.6619,known,4screws,0.0083,0.0,0,5,manual
4,9445,4screws,0.9,known,4screws,0.0076,0.0,0,5,manual
4,9446,4screws,0.5882,known,4screws,0.007,0.0,0,5,manual
4,9447,4screws,0.7495,known,4screws,0.0065,0.0,0,5,manual
4,9448,4screws,0.8127,known,4screws,0.0059,0.0,0,5,manual
4,9449,4screws,0.7039,known,4screws,0.0055,0.0,0,5,manual
4,9450,4screws,0.9187,known,4screws,0.005,0.0,0,5,manual
4,9451,4screws,0.8158,known,4screws,0.0046,0.0,0,5,manual
4,9452,4screws,0.7499,known,4screws,0.0043,0.0,0,5,manual
4,9453,4screws,0.8536,known,4screws,0.0039,0.0,0,5,manual
4,9454,4screws,1.0013,unknown,,0.0836,0.0,0,5,manual
4,9455,4screws,0.6727,known,4screws,0.0769,0.0,0,5,manual
4,9456,4screws,0.6561,known,4screws,0.0708,0.0,0,5,manual
4,9457,4screws,0.9276,known,4screws,0.0651,0.0,0,5,manual
4,9458,4screws,0.7111,known,4screws,0.0599,0.0,0,5,manual
4,9459,4screws,0.957,known,4screws,0.0551,0.0,0,5,manual
4,9460,4screws,0.8706,known,4screws,0.0507,0.0,0,5,manual
4,9461,4screws,0.9962,known,4screws,0.0466,0.0,0,5,manual
4,9462,4screws,0.7623,known,4screws,0.0429,0.0,0,5,manual
4,9463,4screws,0.7239,known,4screws,0.0395,0.0,0,5,manual
4,9464,4screws,0.6477,known,4screws,0.0363,0.0,0,5,manual
4,9465,4screws,0.8553,known,4screws,0.0334,0.0,0,5,manual
4,9466,4screws,0.6619,known,4screws,0.0307,0.0,0,5,manual
4,9467,4screws,0.7025,known,4screws,0.0283,0.0,0,5,manual
4,9468,4screws,0.7807,known,4screws,0.026,0.0,0,5,manual
4,9469,4screws,0.7388,known,4screws,0.0239,0.0,0,5,manual
4,9470,4screws,1.012,unknown,,0.102,0.01,0,5,manual
4,9471,4screws,0.8432,known,4screws,0.0939,0.0,0,5,manual
4,9472,4screws,0.8298,known,4screws,0.0863,0.0,0,5,manual
4,9473,4screws,0.9187,known,4screws,0.0794,0.0,0,5,manual
4,9474,4screws,0.7065,known,4screws,0.0731,0.0,0,5,manual
4,9475,4screws,0.7778,known,4screws,0.0672,0.0,0,5,manual
4,9476,4screws,0.7503,known,4screws,0.0619,0.0,0,5,manual
4,9477,4screws,0.6561,known,4screws,0.0569,0.0,0,5,manual
4,9478,4screws,0.9497,known,4screws,0.0524,0.0,0,5,manual
4,9479,4screws,0.7039,known,4screws,0.0482,0.0,0,5,manual
4,9480,4screws,0.7779,known,4screws,0.0443,0.0,0,5,manual
4,9481,4screws,0.8084,known,4screws,0.0408,0.0,0,5,manual
4,9482,4screws,0.7499,known,4screws,0.0375,0.0,0,5,manual
4,9483,4screws,0.8558,known,4screws,0.0345,0.0,0,5,manual
4,9484,4screws,0.7495,known,4screws,0.0317,0.0,0,5,manual
4,9485,4screws,0.8525,known,4screws,0.0292,0.0,0,5,manual
4,9486,4screws,0.8109,known,4screws,0.0269,0.0,0,5,manual
4,9487,4screws,0.9425,known,4screws,0.0247,0.0,0,5,manual
4,9488,4screws,0.8556,known,4screws,0.0227,0.0,0,5,manual
4,9489,4screws,0.9,known,4screws,0.0209,0.0,0,5,manual
4,9490,4screws,0.6959,known,4screws,0.0193,0.0,0,5,manual
4,9491,4screws,0.6998,known,4screws,0.0177,0.0,0,5,manual
4,9492,4screws,0.8438,known,4screws,0.0163,0.0,0,5,manual
4,9493,4screws,0.5882,known,4screws,0.015,0.0,0,5,manual
4,9494,4screws,0.963,known,4screws,0.0138,0.0,0,5,manual
4,9495,4screws,0.7376,known,4screws,0.0127,0.0,0,5,manual
